method,tau_s,noise_level,drift_level,delay_s,runs,overall_mae,accepted_mae,bad_output_rate,acceptance_rate,rejection_rate,forwarding_rate,false_acceptance_rate_all_runs,false_rejection_rate_all_runs,conditional_false_acceptance_rate,conditional_false_rejection_rate,bad_rate_among_accepted,mean_full_trust_score,mean_method_score,mean_estimated_noise,mean_estimated_drift,mean_confidence
freshness_only,30.0,0.3,0.8,5.0,30,0.7549858984605716,0.7549858984605716,0.9666666666666667,1.0,0.0,0.0,0.9666666666666667,0.0,1.0,0.0,0.9666666666666667,0.5878636966914582,0.8464817248906141,0.28701916603496175,0.805696808130617,0.5976890360407973
full_trust_score,30.0,0.3,0.8,5.0,30,0.7549858984605716,,0.9666666666666667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5878636966914582,0.5878636966914582,0.28701916603496175,0.805696808130617,0.5976890360407973
raw_phys_mcp_output,30.0,0.3,0.8,10.0,30,0.8262952219094868,0.8262952219094868,0.9333333333333333,1.0,0.0,0.0,0.9333333333333333,0.0,1.0,0.0,0.9333333333333333,0.5501295691025843,,0.29199936842418867,0.8000228337726975,0.5760091680334338
confidence_only,30.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.06666666666666667,0.9333333333333333,0.0,0.0,0.0,0.0,,0.5501295691025843,0.5760091680334338,0.29199936842418867,0.8000228337726975,0.5760091680334338
freshness_only,30.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5501295691025843,0.7165313105737893,0.29199936842418867,0.8000228337726975,0.5760091680334338
full_trust_score,30.0,0.3,0.8,10.0,30,0.8262952219094868,,0.9333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.5501295691025843,0.5501295691025843,0.29199936842418867,0.8000228337726975,0.5760091680334338
raw_phys_mcp_output,30.0,0.3,0.8,20.0,30,0.8068412864730551,0.8068412864730551,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.4973486198907205,,0.30031079805628924,0.8090322621710954,0.5853204207576744
confidence_only,30.0,0.3,0.8,20.0,30,0.8068412864730551,0.8759229026117388,1.0,0.13333333333333333,0.03333333333333333,0.8333333333333334,0.13333333333333333,0.0,0.13333333333333333,0.0,1.0,0.4973486198907205,0.5853204207576744,0.30031079805628924,0.8090322621710954,0.5853204207576744
freshness_only,30.0,0.3,0.8,20.0,30,0.8068412864730551,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4973486198907205,0.513417119032592,0.30031079805628924,0.8090322621710954,0.5853204207576744
full_trust_score,30.0,0.3,0.8,20.0,30,0.8068412864730551,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.4973486198907205,0.4973486198907205,0.30031079805628924,0.8090322621710954,0.5853204207576744
raw_phys_mcp_output,30.0,0.4,0.0,0.1,30,0.2968787038799955,0.2968787038799955,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.8204309586258322,,0.40722700864063616,0.026604366133191695,0.7188829932226326
confidence_only,30.0,0.4,0.0,0.1,30,0.2968787038799955,0.2855668069072303,0.43333333333333335,0.5,0.0,0.5,0.23333333333333334,0.0,0.5384615384615384,0.0,0.4666666666666667,0.8204309586258322,0.7188829932226326,0.40722700864063616,0.026604366133191695,0.7188829932226326
freshness_only,30.0,0.4,0.0,0.1,30,0.2968787038799955,0.2968787038799955,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.8204309586258322,0.9966722160545233,0.40722700864063616,0.026604366133191695,0.7188829932226326
full_trust_score,30.0,0.4,0.0,0.1,30,0.2968787038799955,0.294397461377904,0.43333333333333335,0.9333333333333333,0.0,0.06666666666666667,0.4,0.0,0.9230769230769231,0.0,0.42857142857142855,0.8204309586258322,0.8204309586258322,0.40722700864063616,0.026604366133191695,0.7188829932226326
raw_phys_mcp_output,30.0,0.4,0.0,1.0,30,0.241334943499856,0.241334943499856,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.8098731267330469,,0.39970543695869576,0.016607570693762085,0.6885894141026394
confidence_only,30.0,0.4,0.0,1.0,30,0.241334943499856,0.22598053856648742,0.4,0.3333333333333333,0.0,0.6666666666666666,0.1,0.0,0.25,0.0,0.3,0.8098731267330469,0.6885894141026394,0.39970543695869576,0.016607570693762085,0.6885894141026394
freshness_only,30.0,0.4,0.0,1.0,30,0.241334943499856,0.241334943499856,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.8098731267330469,0.9672161004820059,0.39970543695869576,0.016607570693762085,0.6885894141026394
full_trust_score,30.0,0.4,0.0,1.0,30,0.241334943499856,0.23069177896358586,0.4,0.9666666666666667,0.0,0.03333333333333333,0.36666666666666664,0.0,0.9166666666666666,0.0,0.3793103448275862,0.8098731267330469,0.8098731267330469,0.39970543695869576,0.016607570693762085,0.6885894141026394
raw_phys_mcp_output,30.0,0.4,0.0,3.0,30,0.3223093393825098,0.3223093393825098,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.7925106265917494,,0.40129017543429446,0.030910885292735633,0.6974061490580684
confidence_only,30.0,0.4,0.0,3.0,30,0.3223093393825098,0.33880267116394736,0.5,0.4,0.0,0.6,0.2,0.0,0.4,0.0,0.5,0.7925106265917494,0.6974061490580684,0.40129017543429446,0.030910885292735633,0.6974061490580684
freshness_only,30.0,0.4,0.0,3.0,30,0.3223093393825098,0.3223093393825098,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.7925106265917494,0.9048374180359595,0.40129017543429446,0.030910885292735633,0.6974061490580684
full_trust_score,30.0,0.4,0.0,3.0,30,0.3223093393825098,0.31874182163637826,0.5,0.9333333333333333,0.0,0.06666666666666667,0.43333333333333335,0.0,0.8666666666666667,0.0,0.4642857142857143,0.7925106265917494,0.7925106265917494,0.40129017543429446,0.030910885292735633,0.6974061490580684
raw_phys_mcp_output,30.0,0.4,0.0,5.0,30,0.3326061670936903,0.3326061670936903,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7837999481208923,,0.3969986368137351,0.015338255478776618,0.7010549598854668
confidence_only,30.0,0.4,0.0,5.0,30,0.3326061670936903,0.24028313183550737,0.4,0.3333333333333333,0.0,0.6666666666666666,0.06666666666666667,0.0,0.16666666666666666,0.0,0.2,0.7837999481208923,0.7010549598854668,0.3969986368137351,0.015338255478776618,0.7010549598854668
freshness_only,30.0,0.4,0.0,5.0,30,0.3326061670936903,0.3326061670936903,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7837999481208923,0.8464817248906141,0.3969986368137351,0.015338255478776618,0.7010549598854668
full_trust_score,30.0,0.4,0.0,5.0,30,0.3326061670936903,0.3161738304115201,0.4,0.8,0.0,0.2,0.3,0.0,0.75,0.0,0.375,0.7837999481208923,0.7837999481208923,0.3969986368137351,0.015338255478776618,0.7010549598854668
raw_phys_mcp_output,30.0,0.4,0.0,10.0,30,0.2977521629578562,0.2977521629578562,0.43333333333333335,1.0,0.0,0.0,0.43333333333333335,0.0,1.0,0.0,0.43333333333333335,0.759169142359576,,0.38166148407183853,0.010689125414872219,0.7124958683512256
confidence_only,30.0,0.4,0.0,10.0,30,0.2977521629578562,0.38730115630754597,0.43333333333333335,0.43333333333333335,0.0,0.5666666666666667,0.23333333333333334,0.0,0.5384615384615384,0.0,0.5384615384615384,0.759169142359576,0.7124958683512256,0.38166148407183853,0.010689125414872219,0.7124958683512256
freshness_only,30.0,0.4,0.0,10.0,30,0.2977521629578562,,0.43333333333333335,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.759169142359576,0.7165313105737893,0.38166148407183853,0.010689125414872219,0.7124958683512256
full_trust_score,30.0,0.4,0.0,10.0,30,0.2977521629578562,0.3353849158095675,0.43333333333333335,0.5666666666666667,0.0,0.43333333333333335,0.26666666666666666,0.0,0.6153846153846154,0.0,0.47058823529411764,0.759169142359576,0.759169142359576,0.38166148407183853,0.010689125414872219,0.7124958683512256
raw_phys_mcp_output,30.0,0.4,0.0,20.0,30,0.43125290280107814,0.43125290280107814,0.6333333333333333,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0,0.6333333333333333,0.7017560172004665,,0.40326147766166776,0.018336922857944086,0.7152053502888863
confidence_only,30.0,0.4,0.0,20.0,30,0.43125290280107814,0.32096928762887533,0.6333333333333333,0.43333333333333335,0.0,0.5666666666666667,0.2,0.0,0.3157894736842105,0.0,0.46153846153846156,0.7017560172004665,0.7152053502888863,0.40326147766166776,0.018336922857944086,0.7152053502888863
freshness_only,30.0,0.4,0.0,20.0,30,0.43125290280107814,,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7017560172004665,0.513417119032592,0.40326147766166776,0.018336922857944086,0.7152053502888863
full_trust_score,30.0,0.4,0.0,20.0,30,0.43125290280107814,0.21694712837105934,0.6333333333333333,0.1,0.0,0.9,0.03333333333333333,0.0,0.05263157894736842,0.0,0.3333333333333333,0.7017560172004665,0.7017560172004665,0.40326147766166776,0.018336922857944086,0.7152053502888863
raw_phys_mcp_output,30.0,0.4,0.1,0.1,30,0.38339869487218453,0.38339869487218453,0.5666666666666667,1.0,0.0,0.0,0.5666666666666667,0.0,1.0,0.0,0.5666666666666667,0.7948778994592361,,0.3992535962371855,0.09183869800862636,0.6739316760282332
confidence_only,30.0,0.4,0.1,0.1,30,0.38339869487218453,0.4575867239951207,0.5666666666666667,0.26666666666666666,0.0,0.7333333333333333,0.16666666666666666,0.0,0.29411764705882354,0.0,0.625,0.7948778994592361,0.6739316760282332,0.3992535962371855,0.09183869800862636,0.6739316760282332
freshness_only,30.0,0.4,0.1,0.1,30,0.38339869487218453,0.38339869487218453,0.5666666666666667,1.0,0.0,0.0,0.5666666666666667,0.0,1.0,0.0,0.5666666666666667,0.7948778994592361,0.9966722160545233,0.3992535962371855,0.09183869800862636,0.6739316760282332
full_trust_score,30.0,0.4,0.1,0.1,30,0.38339869487218453,0.4010819483988254,0.5666666666666667,0.8333333333333334,0.0,0.16666666666666666,0.5,0.0,0.8823529411764706,0.0,0.6,0.7948778994592361,0.7948778994592361,0.3992535962371855,0.09183869800862636,0.6739316760282332
raw_phys_mcp_output,30.0,0.4,0.1,1.0,30,0.3395262497356647,0.3395262497356647,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.7902324738181059,,0.3939583631648588,0.09082822841531965,0.6785003863705961
confidence_only,30.0,0.4,0.1,1.0,30,0.3395262497356647,0.2946066753709168,0.4666666666666667,0.3333333333333333,0.0,0.6666666666666666,0.13333333333333333,0.0,0.2857142857142857,0.0,0.4,0.7902324738181059,0.6785003863705961,0.3939583631648588,0.09082822841531965,0.6785003863705961
freshness_only,30.0,0.4,0.1,1.0,30,0.3395262497356647,0.3395262497356647,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.7902324738181059,0.9672161004820059,0.3939583631648588,0.09082822841531965,0.6785003863705961
full_trust_score,30.0,0.4,0.1,1.0,30,0.3395262497356647,0.3711984602386431,0.4666666666666667,0.8666666666666667,0.0,0.13333333333333333,0.43333333333333335,0.0,0.9285714285714286,0.0,0.5,0.7902324738181059,0.7902324738181059,0.3939583631648588,0.09082822841531965,0.6785003863705961
raw_phys_mcp_output,30.0,0.4,0.1,3.0,30,0.30209534713969427,0.30209534713969427,0.36666666666666664,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,0.0,0.36666666666666664,0.7813511609585391,,0.3759320725194672,0.10552385758272334,0.7020231559003872
confidence_only,30.0,0.4,0.1,3.0,30,0.30209534713969427,0.3301715926574716,0.36666666666666664,0.4,0.0,0.6,0.13333333333333333,0.0,0.36363636363636365,0.0,0.3333333333333333,0.7813511609585391,0.7020231559003872,0.3759320725194672,0.10552385758272334,0.7020231559003872
freshness_only,30.0,0.4,0.1,3.0,30,0.30209534713969427,0.30209534713969427,0.36666666666666664,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,0.0,0.36666666666666664,0.7813511609585391,0.9048374180359595,0.3759320725194672,0.10552385758272334,0.7020231559003872
full_trust_score,30.0,0.4,0.1,3.0,30,0.30209534713969427,0.3130758182846603,0.36666666666666664,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333,0.0,0.9090909090909091,0.0,0.4,0.7813511609585391,0.7813511609585391,0.3759320725194672,0.10552385758272334,0.7020231559003872
raw_phys_mcp_output,30.0,0.4,0.1,5.0,30,0.343850838808279,0.343850838808279,0.6,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.6,0.7638422251245264,,0.40739929727973323,0.09902509607287131,0.7153115689600961
confidence_only,30.0,0.4,0.1,5.0,30,0.343850838808279,0.3065474245858083,0.6,0.4,0.0,0.6,0.2,0.0,0.3333333333333333,0.0,0.5,0.7638422251245264,0.7153115689600961,0.40739929727973323,0.09902509607287131,0.7153115689600961
freshness_only,30.0,0.4,0.1,5.0,30,0.343850838808279,0.343850838808279,0.6,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.6,0.7638422251245264,0.8464817248906141,0.40739929727973323,0.09902509607287131,0.7153115689600961
full_trust_score,30.0,0.4,0.1,5.0,30,0.343850838808279,0.36034953029211675,0.6,0.6333333333333333,0.0,0.36666666666666664,0.36666666666666664,0.0,0.6111111111111112,0.0,0.5789473684210527,0.7638422251245264,0.7638422251245264,0.40739929727973323,0.09902509607287131,0.7153115689600961
raw_phys_mcp_output,30.0,0.4,0.1,10.0,30,0.3763373833441631,0.3763373833441631,0.6333333333333333,1.0,0.0,0.0,0.6333333333333333,0.0,1.0,0.0,0.6333333333333333,0.7167168377664291,,0.40503433351242735,0.1012106878173017,0.6565810618216567
confidence_only,30.0,0.4,0.1,10.0,30,0.3763373833441631,0.360405030296134,0.6333333333333333,0.26666666666666666,0.0,0.7333333333333333,0.16666666666666666,0.0,0.2631578947368421,0.0,0.625,0.7167168377664291,0.6565810618216567,0.40503433351242735,0.1012106878173017,0.6565810618216567
freshness_only,30.0,0.4,0.1,10.0,30,0.3763373833441631,,0.6333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.7167168377664291,0.7165313105737893,0.40503433351242735,0.1012106878173017,0.6565810618216567
full_trust_score,30.0,0.4,0.1,10.0,30,0.3763373833441631,0.29403423844478477,0.6333333333333333,0.13333333333333333,0.0,0.8666666666666667,0.06666666666666667,0.0,0.10526315789473684,0.0,0.5,0.7167168377664291,0.7167168377664291,0.40503433351242735,0.1012106878173017,0.6565810618216567
raw_phys_mcp_output,30.0,0.4,0.1,20.0,30,0.3693184275323497,0.3693184275323497,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.6673129173497331,,0.41095021890646605,0.10889144251075529,0.6756762117835619
confidence_only,30.0,0.4,0.1,20.0,30,0.3693184275323497,0.27848509458955134,0.4,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.4166666666666667,0.0,0.5,0.6673129173497331,0.6756762117835619,0.41095021890646605,0.10889144251075529,0.6756762117835619
freshness_only,30.0,0.4,0.1,20.0,30,0.3693184275323497,,0.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6673129173497331,0.513417119032592,0.41095021890646605,0.10889144251075529,0.6756762117835619
full_trust_score,30.0,0.4,0.1,20.0,30,0.3693184275323497,0.3513846309653652,0.4,0.03333333333333333,0.0,0.9666666666666667,0.03333333333333333,0.0,0.08333333333333333,0.0,1.0,0.6673129173497331,0.6673129173497331,0.41095021890646605,0.10889144251075529,0.6756762117835619
raw_phys_mcp_output,30.0,0.4,0.2,0.1,30,0.35025298994029314,0.35025298994029314,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.7641024029838724,,0.4048764244198599,0.2090975239929354,0.6737113442937613
confidence_only,30.0,0.4,0.2,0.1,30,0.35025298994029314,0.37460813055255093,0.5333333333333333,0.3,0.0,0.7,0.2,0.0,0.375,0.0,0.6666666666666666,0.7641024029838724,0.6737113442937613,0.4048764244198599,0.2090975239929354,0.6737113442937613
freshness_only,30.0,0.4,0.2,0.1,30,0.35025298994029314,0.35025298994029314,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.7641024029838724,0.9966722160545233,0.4048764244198599,0.2090975239929354,0.6737113442937613
full_trust_score,30.0,0.4,0.2,0.1,30,0.35025298994029314,0.33361152574298686,0.5333333333333333,0.7,0.0,0.3,0.3333333333333333,0.0,0.625,0.0,0.47619047619047616,0.7641024029838724,0.7641024029838724,0.4048764244198599,0.2090975239929354,0.6737113442937613
raw_phys_mcp_output,30.0,0.4,0.2,1.0,30,0.3262508912286525,0.3262508912286525,0.36666666666666664,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,0.0,0.36666666666666664,0.747875452502707,,0.40302448419917947,0.21040689823870626,0.6377170919667078
confidence_only,30.0,0.4,0.2,1.0,30,0.3262508912286525,0.20954536617920452,0.36666666666666664,0.23333333333333334,0.0,0.7666666666666667,0.03333333333333333,0.0,0.09090909090909091,0.0,0.14285714285714285,0.747875452502707,0.6377170919667078,0.40302448419917947,0.21040689823870626,0.6377170919667078
freshness_only,30.0,0.4,0.2,1.0,30,0.3262508912286525,0.3262508912286525,0.36666666666666664,1.0,0.0,0.0,0.36666666666666664,0.0,1.0,0.0,0.36666666666666664,0.747875452502707,0.9672161004820059,0.40302448419917947,0.21040689823870626,0.6377170919667078
full_trust_score,30.0,0.4,0.2,1.0,30,0.3262508912286525,0.32103607756291636,0.36666666666666664,0.5,0.0,0.5,0.2,0.0,0.5454545454545454,0.0,0.4,0.747875452502707,0.747875452502707,0.40302448419917947,0.21040689823870626,0.6377170919667078
raw_phys_mcp_output,30.0,0.4,0.2,3.0,30,0.3290799602555038,0.3290799602555038,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7418323687521398,,0.4021906830944211,0.20891020719245676,0.6735929472594772
confidence_only,30.0,0.4,0.2,3.0,30,0.3290799602555038,0.27529847531321316,0.4,0.4,0.0,0.6,0.1,0.0,0.25,0.0,0.25,0.7418323687521398,0.6735929472594772,0.4021906830944211,0.20891020719245676,0.6735929472594772
freshness_only,30.0,0.4,0.2,3.0,30,0.3290799602555038,0.3290799602555038,0.4,1.0,0.0,0.0,0.4,0.0,1.0,0.0,0.4,0.7418323687521398,0.9048374180359595,0.4021906830944211,0.20891020719245676,0.6735929472594772
full_trust_score,30.0,0.4,0.2,3.0,30,0.3290799602555038,0.28176520748508743,0.4,0.43333333333333335,0.0,0.5666666666666667,0.13333333333333333,0.0,0.3333333333333333,0.0,0.3076923076923077,0.7418323687521398,0.7418323687521398,0.4021906830944211,0.20891020719245676,0.6735929472594772
raw_phys_mcp_output,30.0,0.4,0.2,5.0,30,0.3684953024497408,0.3684953024497408,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.7294935002318929,,0.39368180920992274,0.1989154549216803,0.6640895401685606
confidence_only,30.0,0.4,0.2,5.0,30,0.3684953024497408,0.45696603886696036,0.5,0.36666666666666664,0.0,0.6333333333333333,0.26666666666666666,0.0,0.5333333333333333,0.0,0.7272727272727273,0.7294935002318929,0.6640895401685606,0.39368180920992274,0.1989154549216803,0.6640895401685606
freshness_only,30.0,0.4,0.2,5.0,30,0.3684953024497408,0.3684953024497408,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.7294935002318929,0.8464817248906141,0.39368180920992274,0.1989154549216803,0.6640895401685606
full_trust_score,30.0,0.4,0.2,5.0,30,0.3684953024497408,0.44268408460338615,0.5,0.43333333333333335,0.0,0.5666666666666667,0.3,0.0,0.6,0.0,0.6923076923076923,0.7294935002318929,0.7294935002318929,0.39368180920992274,0.1989154549216803,0.6640895401685606
raw_phys_mcp_output,30.0,0.4,0.2,10.0,30,0.39799681621733585,0.39799681621733585,0.6,1.0,0.0,0.0,0.6,0.0,1.0,0.0,0.6,0.6958156013847844,,0.4045442579650975,0.20955397470728354,0.6808293276377291
confidence_only,30.0,0.4,0.2,10.0,30,0.39799681621733585,0.3261283007748409,0.6,0.3333333333333333,0.0,0.6666666666666666,0.16666666666666666,0.0,0.2777777777777778,0.0,0.5,0.6958156013847844,0.6808293276377291,0.4045442579650975,0.20955397470728354,0.6808293276377291
freshness_only,30.0,0.4,0.2,10.0,30,0.39799681621733585,,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6958156013847844,0.7165313105737893,0.4045442579650975,0.20955397470728354,0.6808293276377291
full_trust_score,30.0,0.4,0.2,10.0,30,0.39799681621733585,0.1317269298271857,0.6,0.06666666666666667,0.0,0.9333333333333333,0.0,0.0,0.0,0.0,0.0,0.6958156013847844,0.6958156013847844,0.4045442579650975,0.20955397470728354,0.6808293276377291
raw_phys_mcp_output,30.0,0.4,0.2,20.0,30,0.2932107904742403,0.2932107904742403,0.5333333333333333,1.0,0.0,0.0,0.5333333333333333,0.0,1.0,0.0,0.5333333333333333,0.6591932896753901,,0.3954055964781665,0.1874486029524889,0.706210239099624
confidence_only,30.0,0.4,0.2,20.0,30,0.2932107904742403,0.3439451399474653,0.5333333333333333,0.5,0.0,0.5,0.3333333333333333,0.0,0.625,0.0,0.6666666666666666,0.6591932896753901,0.706210239099624,0.3954055964781665,0.1874486029524889,0.706210239099624
freshness_only,30.0,0.4,0.2,20.0,30,0.2932107904742403,,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6591932896753901,0.513417119032592,0.3954055964781665,0.1874486029524889,0.706210239099624
full_trust_score,30.0,0.4,0.2,20.0,30,0.2932107904742403,,0.5333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.6591932896753901,0.6591932896753901,0.3954055964781665,0.1874486029524889,0.706210239099624
raw_phys_mcp_output,30.0,0.4,0.3,0.1,30,0.3283644037616698,0.3283644037616698,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.7291424139119341,,0.4150443351630854,0.3082396869092345,0.643181461665533
confidence_only,30.0,0.4,0.3,0.1,30,0.3283644037616698,0.3900546521770673,0.4666666666666667,0.26666666666666666,0.0,0.7333333333333333,0.13333333333333333,0.0,0.2857142857142857,0.0,0.5,0.7291424139119341,0.643181461665533,0.4150443351630854,0.3082396869092345,0.643181461665533
freshness_only,30.0,0.4,0.3,0.1,30,0.3283644037616698,0.3283644037616698,0.4666666666666667,1.0,0.0,0.0,0.4666666666666667,0.0,1.0,0.0,0.4666666666666667,0.7291424139119341,0.9966722160545233,0.4150443351630854,0.3082396869092345,0.643181461665533
